87910026500,0.03775,0.00554,0.09574,0.08556,0.99365,-0.01722,0.07095,-0.00713,-0.01057,0.06347,
87990550500,0.06166,0.00668,0.18279,0.10633,0.98906,-0.02359,0.09949,-0.01412,-0.01960,0.09411,
99203924500,0.02152,0.04515,0.32006,0.10974,0.98129,-0.01400,0.15755,-0.05146,0.02402,0.17349,
118633564500,0.04331,-0.00258,0.06300,0.25569,0.95231,0.02096,-0.16517,0.04996,-0.03083,0.01204,
120261532500,0.06230,-0.02058,0.13657,-0.00977,0.99941,-0.03003,-0.01378,-0.10398,0.07676,0.11700,
120359549500,0.13421,-0.01914,0.20335,-0.03359,0.99851,-0.03383,0.02655,-0.16061,0.10711,0.15310,
120434623500,0.14710,-0.01987,0.21904,-0.03148,0.99843,-0.03524,0.03015,-0.22113,0.13250,0.14889,
120535535500,0.13483,-0.00386,0.26298,-0.03768,0.99817,-0.04018,0.02493,-0.31955,0.18803,0.15447,
121861400500,0.02259,-0.02464,0.01136,0.03472,0.99797,-0.01175,-0.05203,-0.05710,-0.02126,0.07155,
121984413500,0.00379,-0.00792,-0.02106,0.03221,0.99807,-0.01637,-0.05055,-0.11925,-0.01554,0.04847,
122061554500,0.00386,-0.01316,-0.03481,0.03022,0.99805,-0.01702,-0.05191,-0.11391,-0.02758,0.03377,
122153328500,-0.01710,0.01495,-0.07841,0.03012,0.99727,-0.02329,-0.06328,-0.15598,0.03484,-0.00432,
122261590500,-0.04030,0.02901,-0.08875,0.00518,0.99771,-0.02921,-0.06080,-0.17589,0.04473,-0.00022,
122336990500,-0.05067,0.03840,-0.09742,-0.00473,0.99741,-0.03228,-0.06418,-0.18773,0.05793,-0.01501,
122443355500,-0.06681,0.05029,-0.11015,-0.01841,0.99726,-0.02983,-0.06519,-0.21623,0.07684,-0.05679,
122654413500,-0.11463,0.07606,-0.12858,-0.02935,0.99755,-0.01046,-0.06271,-0.28749,0.13246,-0.06626,
122719920500,-0.13025,0.09093,-0.13247,-0.04807,0.99758,-0.00632,-0.04986,-0.31183,0.15142,-0.05851,
122817860500,-0.16464,0.10841,-0.13607,-0.05162,0.99844,0.00324,-0.02106,-0.38996,0.16261,-0.03198,
122921160500,-0.20307,0.13219,-0.13415,-0.05045,0.99856,0.01239,0.01307,-0.48778,0.16428,0.01227,
123025242500,-0.21604,0.18518,-0.13778,-0.06178,0.99730,0.01977,0.03454,-0.55205,0.20311,0.03138,
123135587500,-0.27779,0.23555,-0.13179,-0.05815,0.99633,0.02970,0.05533,-0.72614,0.22771,0.07643,
123209377500,-0.32271,0.27104,-0.12540,-0.05304,0.99539,0.03397,0.07237,-0.82279,0.25523,0.11112,
123311359500,-0.38732,0.31160,-0.11337,-0.04813,0.99363,0.03665,0.09503,-0.94416,0.28487,0.16402,
125685629500,0.14345,0.03696,0.01066,0.03625,0.99181,-0.03498,-0.11736,-0.14341,0.02546,-0.06648,
125765536500,0.28052,0.04980,-0.05797,0.02177,0.99227,-0.03219,-0.11784,0.01007,0.08036,-0.11442,
125867418500,0.33161,0.04585,-0.07117,0.01604,0.99230,-0.02864,-0.11943,0.02787,0.06789,-0.12367,
125971833500,0.50298,0.03249,-0.10353,0.01931,0.99362,-0.02386,-0.10855,0.11586,0.01308,-0.14632,
126097063500,0.55686,0.04217,-0.12075,0.04549,0.99377,-0.02001,-0.09971,0.10573,-0.01619,-0.16195,
126176314500,0.59759,0.04779,-0.13112,0.05872,0.99321,-0.01843,-0.09869,0.05248,-0.03784,-0.14987,
126264058500,0.62478,-0.03240,-0.12869,0.06119,0.99227,-0.02018,-0.10602,0.01093,-0.11099,-0.12388,
126335335500,0.58698,-0.02010,-0.11456,0.04252,0.99470,-0.02610,-0.08989,0.01684,-0.05574,-0.11765,
126437405500,0.50135,0.00677,-0.07490,0.03883,0.99708,-0.03066,-0.05818,-0.04798,-0.00396,-0.08443,
126546317500,0.41927,0.03426,-0.05160,0.04607,0.99813,-0.03285,-0.02325,-0.13152,0.04880,-0.07834,
126647407500,0.39211,0.04688,-0.02463,0.07904,0.99623,-0.03316,0.01327,-0.17556,0.08916,-0.06338,
126758347500,0.37396,0.05620,-0.02923,0.10560,0.99385,-0.02943,0.01568,-0.21177,0.10504,-0.04610,
126835312500,0.37401,0.05633,-0.03948,0.12994,0.99118,-0.02572,0.00278,-0.19983,0.09903,-0.03919,
126945081500,0.34608,0.07210,-0.05336,0.15051,0.98847,-0.01663,-0.00194,-0.25191,0.12815,-0.01988,
127011773500,0.33243,0.07875,-0.06294,0.16720,0.98583,-0.01133,-0.00774,-0.25946,0.13945,-0.01501,
127119909500,0.29623,0.09852,-0.07445,0.17327,0.98470,-0.00226,-0.01839,-0.30864,0.18042,-0.01424,
130448502500,0.15514,0.02112,-0.02521,0.10404,0.99389,-0.02746,0.02456,-0.04572,-0.00598,0.00552,
130525791500,0.24147,0.00508,-0.00521,0.10111,0.99260,-0.03342,0.05827,0.04639,-0.03332,0.04078,
130653830500,0.29724,0.00082,0.00785,0.10463,0.99254,-0.03333,0.05305,0.07121,-0.03473,0.05071,
130756571500,0.32018,0.00208,0.01204,0.12106,0.99107,-0.03498,0.04349,0.10785,-0.02049,0.03941,
130814522500,0.31809,0.01055,0.00874,0.13431,0.98932,-0.03544,0.04428,0.06971,-0.01140,0.02070,
130930284500,0.31085,0.01231,0.00729,0.12753,0.99050,-0.03422,0.03827,0.04785,0.01029,-0.01344,
131002769500,0.25905,-0.00938,-0.00166,0.09799,0.99427,-0.03009,0.03040,-0.04095,-0.03266,-0.02786,
131100354500,0.24449,0.00407,-0.00260,0.09895,0.99398,-0.03128,0.03521,-0.01375,0.01312,-0.03112,
131216625500,0.24362,0.00253,0.00222,0.09724,0.99333,-0.03286,0.05246,-0.00755,0.00549,-0.01512,
131323599500,0.23986,0.00672,0.00005,0.09927,0.99253,-0.03067,0.06402,-0.04045,0.01371,-0.00795,
131396263500,0.27926,0.02870,-0.00077,0.09765,0.99262,-0.02984,0.06535,0.00182,0.07620,-0.00123,
131505606500,0.32382,0.02205,0.00289,0.10780,0.99202,-0.02939,0.05843,0.07068,0.06215,0.01273,
131609610500,0.34002,0.02670,0.00404,0.12754,0.99005,-0.02944,0.05159,0.08630,0.06051,0.02830,
131679594500,0.35365,0.01416,0.00473,0.13264,0.99014,-0.02709,0.03603,0.09976,0.02485,0.05209,
131780277500,0.33594,0.00928,0.00485,0.12267,0.99163,-0.02510,0.03138,0.03984,0.00494,0.05825,
131859606500,0.32418,0.01627,0.00662,0.11050,0.99299,-0.02340,0.03478,-0.01282,0.03083,0.08918,
131984392500,0.39307,-0.02089,0.02764,0.12617,0.99105,-0.02562,0.03522,0.12157,-0.03880,0.11659,
132092567500,0.42111,-0.03211,0.04304,0.12524,0.99124,-0.02466,0.03378,0.13289,-0.04084,0.13218,
132170224500,0.41868,-0.02600,0.05047,0.12207,0.99154,-0.02287,0.03783,0.09634,-0.01402,0.13525,
132268358500,0.41534,-0.02164,0.06383,0.12168,0.99158,-0.01937,0.03979,0.06251,0.00500,0.15918,
132390858500,0.39307,-0.00008,0.08091,0.12525,0.99097,-0.01725,0.04467,-0.00608,0.04314,0.16501,
132438568500,0.39684,0.00371,0.07713,0.12389,0.99095,-0.01803,0.04832,-0.00836,0.04948,0.15547,
132541311500,0.40781,0.00123,0.09569,0.11561,0.99244,-0.01730,0.03725,-0.00253,0.02329,0.16498,
132650263500,0.42863,-0.00732,0.11857,0.11050,0.99333,-0.01728,0.02805,0.03736,-0.02328,0.17366,
132728821500,0.43268,-0.00797,0.13175,0.11324,0.99299,-0.01708,0.02927,0.04302,-0.03713,0.17480,
132833993500,0.43218,-0.01050,0.14890,0.11727,0.99238,-0.01710,0.03382,0.04385,-0.04448,0.17949,
132931602500,0.43759,-0.01504,0.16769,0.11903,0.99210,-0.01527,0.03657,0.03763,-0.06159,0.18219,
133022762500,0.44457,-0.02133,0.18117,0.11623,0.99245,-0.01377,0.03674,0.04168,-0.08044,0.18259,
133126624500,0.45910,-0.03594,0.20585,0.11412,0.99279,-0.01177,0.03462,0.05826,-0.11843,0.19671,
133209584500,0.48187,-0.09730,0.21766,0.10788,0.99328,-0.01095,0.04040,0.07527,-0.23548,0.19461,
133315032500,0.49522,-0.15028,0.23771,0.09604,0.99464,-0.00898,0.03715,0.07401,-0.33383,0.20949,
133419046500,0.50778,-0.19871,0.25677,0.08755,0.99547,-0.00747,0.03634,0.07899,-0.42778,0.22201,
133506209500,0.51920,-0.24526,0.28250,0.08434,0.99574,-0.00759,0.03645,0.08074,-0.51201,0.24622,
133579250500,0.53344,-0.27399,0.27747,0.08162,0.99593,-0.00328,0.03803,0.08947,-0.55920,0.23900,
133677659500,0.55172,-0.38284,0.31258,0.07029,0.99709,-0.00335,0.02929,0.09979,-0.73133,0.25075,
133779433500,0.55601,-0.42943,0.33517,0.06495,0.99744,-0.00341,0.02959,0.10473,-0.80789,0.26121,
133877082500,0.55656,-0.48971,0.36482,0.05993,0.99772,-0.00483,0.03053,0.09914,-0.89082,0.27661,
133981005500,0.55520,-0.56871,0.39776,0.05636,0.99780,-0.00763,0.03397,0.09808,-1.00173,0.28510,
134086879500,0.55497,-0.65052,0.42471,0.05513,0.99779,-0.00982,0.03567,0.09532,-1.11080,0.28600,
134175019500,0.55001,-0.71076,0.45198,0.05369,0.99778,-0.00961,0.03816,0.07337,-1.18499,0.28675,
134279262500,0.55455,-0.76393,0.47103,0.05424,0.99774,-0.00665,0.03905,0.06695,-1.22114,0.28792,
134390373500,0.54943,-0.80569,0.51443,0.05816,0.99714,-0.00120,0.04827,0.04835,-1.22865,0.29251,
134470946500,0.55689,-0.87788,0.52863,0.04636,0.99802,0.00174,0.04256,0.04997,-1.32383,0.28281,
134531996500,0.56235,-0.86936,0.54821,0.04546,0.99799,0.00595,0.04364,0.05747,-1.30871,0.28550,
134645267500,0.57450,-0.88259,0.55605,0.04797,0.99772,0.01049,0.04638,0.05178,-1.30328,0.27798,
134722854500,0.58295,-0.96018,0.58190,0.04297,0.99789,0.01477,0.04628,0.06535,-1.39727,0.26757,
134819234500,0.59811,-0.96911,0.61259,0.04085,0.99774,0.02028,0.04925,0.07925,-1.40355,0.27090,
134944261500,0.61746,-1.11700,0.63613,0.02756,0.99827,0.02592,0.04494,0.08628,-1.60378,0.26421,
135015568500,0.64336,-1.11148,0.65957,0.02456,0.99811,0.02974,0.04789,0.12385,-1.61736,0.27347,
135103286500,0.66644,-1.14637,0.65323,0.02212,0.99804,0.03507,0.04683,0.12846,-1.65655,0.26253,
135215261500,0.71009,-1.28487,0.68301,0.01555,0.99801,0.04503,0.04129,0.15416,-1.83876,0.23303,
135318332500,0.74376,-1.37267,0.70228,0.00833,0.99802,0.05139,0.03539,0.20458,-1.94733,0.22583,
135433772500,0.74347,-1.45941,0.72385,0.00721,0.99735,0.05744,0.04400,0.19450,-2.02053,0.21877,
135506426500,0.71440,-1.50708,0.75161,0.00110,0.99682,0.06000,0.05239,0.14716,-2.08088,0.21665,
135608881500,0.71386,-1.62552,0.75868,-0.01157,0.99663,0.06289,0.05137,0.12435,-2.23697,0.19395,
135688835500,0.70000,-1.67785,0.78969,-0.01752,0.99600,0.06759,0.05584,0.10260,-2.30376,0.19693,
135793067500,0.67381,-1.84994,0.81770,-0.02501,0.99555,0.06925,0.05875,0.05797,-2.50595,0.18153,
135862561500,0.67367,-1.95721,0.83372,-0.03242,0.99513,0.07126,0.05982,0.06487,-2.65509,0.16831,
135983582500,0.62267,-2.20171,0.86725,-0.03979,0.99404,0.07310,0.07043,-0.00441,-2.92431,0.12628,
136066167500,0.61348,-2.36713,0.88242,-0.05549,0.99309,0.07710,0.06884,-0.02394,-3.13176,0.08602,
136164785500,0.60199,-2.58306,0.90074,-0.06667,0.99136,0.08231,0.07740,-0.01765,-3.37114,0.03652,
136281208500,0.59199,-2.90424,0.92632,-0.08384,0.98903,0.09095,0.08067,-0.03002,-3.72722,-0.03722,
136355907500,0.44861,-2.83860,0.94802,-0.06439,0.98966,0.08386,0.09697,-0.26679,-3.52639,-0.00312,
136459837500,0.35096,-2.93380,0.95709,-0.06417,0.98905,0.08355,0.10336,-0.40586,-3.59409,-0.02525,
136536361500,0.23990,-3.16581,0.96391,-0.06990,0.98743,0.08597,0.11271,-0.55414,-3.81052,-0.09219,
136640422500,0.09892,-3.37369,0.97294,-0.07515,0.98564,0.08720,0.12357,-0.73912,-3.98911,-0.14122,
136718794500,-0.10195,-3.38596,0.98235,-0.07285,0.98413,0.08403,0.13826,-1.02877,-3.91100,-0.16138,
136822618500,-0.32420,-3.44111,1.00079,-0.06819,0.98276,0.08385,0.14999,-1.30896,-3.91359,-0.19783,
136951060500,-0.59123,-3.71976,1.00307,-0.07266,0.97999,0.08547,0.16443,-1.59930,-4.15846,-0.28815,
137010287500,-0.78356,-3.44667,1.01982,-0.04854,0.98072,0.07769,0.17261,-1.86869,-3.74378,-0.23170,
137101773500,-1.07940,-3.38047,1.04369,-0.03102,0.97909,0.07778,0.18537,-2.17672,-3.57928,-0.23577,
137201752500,-1.32530,-3.52959,1.04305,-0.03138,0.97616,0.07872,0.19980,-2.41829,-3.69226,-0.28088,
137320386500,-1.64154,-3.86980,1.01748,-0.04491,0.97287,0.08108,0.21196,-2.71950,-3.99754,-0.38383,
137395293500,-1.82520,-3.96543,1.02709,-0.04470,0.97146,0.08077,0.21850,-2.90738,-4.04838,-0.41363,
137499201500,-2.14458,-4.27191,1.00072,-0.05022,0.96880,0.08111,0.22873,-3.20888,-4.30229,-0.50830,
137579291500,-2.28530,-4.37739,1.01228,-0.05246,0.96751,0.08110,0.23365,-3.32355,-4.36038,-0.53671,
140278437500,0.55050,-0.05854,0.20600,0.11176,0.99239,0.03473,-0.03835,0.00797,0.01535,-0.02352,
140349328500,0.55945,-0.10047,0.21968,0.13060,0.99083,0.03450,-0.00393,-0.27404,0.05060,-0.06528,
140466598500,0.72302,-0.35774,0.24659,0.13146,0.99058,0.03820,0.00145,-0.14618,-0.19155,-0.03621,
140532765500,0.74203,-0.35522,0.24446,0.12598,0.99121,0.04012,-0.00372,-0.16087,-0.19844,-0.01727,
140637656500,0.82184,-0.35904,0.27712,0.12243,0.99143,0.04415,-0.01141,-0.12902,-0.21084,0.01582,
140728992500,0.86110,-0.33089,0.27839,0.13144,0.99034,0.04395,-0.00347,-0.17161,-0.18291,0.01275,
140822808500,0.86974,-0.34567,0.28299,0.14776,0.98781,0.04775,-0.01088,-0.29347,-0.13547,0.00050,
140936418500,0.84231,-0.41976,0.30544,0.16352,0.98507,0.05097,-0.01716,-0.40373,-0.14314,0.00121,
141018844500,0.80720,-0.44780,0.30851,0.17824,0.98233,0.05423,-0.01792,-0.47549,-0.13016,-0.00420,
142716780500,0.55766,-0.09133,0.19182,0.04612,0.99888,0.01094,0.00061,-0.13443,-0.02701,-0.02211,
142820109500,0.53226,-0.08020,0.18419,0.04546,0.99883,0.00840,-0.01417,-0.18761,-0.01297,-0.03128,
142909534500,0.47993,-0.07002,0.18169,0.04089,0.99874,0.00613,-0.02847,-0.26464,0.00615,-0.03292,
143009395500,0.44924,-0.06965,0.17797,0.03741,0.99863,0.00130,-0.03658,-0.31707,0.01856,-0.02848,
143117917500,0.40711,-0.06714,0.17377,0.03559,0.99822,-0.00481,-0.04767,-0.37617,0.04717,-0.04045,
143240552500,0.36215,-0.06278,0.16797,0.03250,0.99788,-0.00906,-0.05560,-0.43287,0.07015,-0.05739,
143297044500,0.31978,-0.05725,0.16128,0.03101,0.99753,-0.01042,-0.06211,-0.48633,0.09988,-0.07616,
143404842500,0.26386,-0.04489,0.15166,0.03256,0.99746,-0.01119,-0.06230,-0.54312,0.13704,-0.10222,
143488110500,0.21675,-0.04661,0.13630,0.02068,0.99736,-0.00482,-0.06945,-0.60115,0.08469,-0.12056,
143609848500,0.13811,-0.02919,0.12026,0.01850,0.99712,-0.00322,-0.07344,-0.68177,0.11665,-0.12893,
143673573500,0.09520,-0.02603,0.10955,0.02316,0.99699,-0.00134,-0.07400,-0.73820,0.11504,-0.14155,
143775597500,0.02867,-0.01303,0.09577,0.02728,0.99654,-0.00123,-0.07854,-0.74531,0.11715,-0.15840,
143905908500,-0.09772,0.01769,0.07178,0.01874,0.99696,-0.00073,-0.07568,-0.87602,0.15972,-0.18491,
143968819500,-0.14509,0.00845,0.06127,0.03118,0.99658,0.00577,-0.07626,-0.93839,0.14603,-0.18922,
144053625500,-0.20003,0.02336,0.04760,0.03053,0.99661,0.00645,-0.07617,-0.95661,0.15877,-0.19009,
144152277500,-0.32362,0.05585,0.02406,0.02214,0.99723,0.00099,-0.07106,-1.03350,0.18672,-0.20237,
144266965500,-0.43664,0.06425,0.00080,0.02456,0.99753,0.00275,-0.06574,-1.12620,0.17685,-0.20778,
144376001500,-0.55341,0.07263,-0.02172,0.02665,0.99745,0.00632,-0.06590,-1.21875,0.16106,-0.20756,
144460248500,-0.65843,0.07392,-0.03975,0.02961,0.99731,0.00565,-0.06685,-1.28640,0.15588,-0.20816,
144537941500,-0.75368,0.07931,-0.05469,0.02997,0.99762,0.00417,-0.06190,-1.36662,0.15357,-0.21693,
144645037500,-0.88591,0.10318,-0.07510,0.02617,0.99770,0.00395,-0.06245,-1.46159,0.16687,-0.21917,
144759522500,-1.06933,0.13462,-0.10528,0.02097,0.99747,0.00717,-0.06750,-1.57535,0.16788,-0.23327,
144824508500,-1.17616,0.12281,-0.12125,0.02388,0.99746,0.01078,-0.06622,-1.66489,0.15206,-0.24494,
144948766500,-1.38666,0.16101,-0.15420,0.02319,0.99741,0.01456,-0.06645,-1.78436,0.16990,-0.26199,
145005287500,-1.49683,0.13969,-0.16968,0.02544,0.99770,0.01510,-0.06097,-1.86408,0.14741,-0.26671,
145136934500,-1.72590,0.12641,-0.19542,0.04072,0.99753,0.00812,-0.05671,-1.91995,0.09934,-0.25543,
145228892500,-1.90729,0.13568,-0.21789,0.02507,0.99885,0.00319,-0.04069,-2.07526,0.08401,-0.27340,
145310843500,-2.05341,0.14238,-0.22628,0.01393,0.99912,0.01058,-0.03804,-2.18620,0.07150,-0.28710,
145389611500,-2.24649,0.16739,-0.24647,0.00367,0.99963,-0.00126,-0.02706,-2.32013,0.06222,-0.29210,
145505050500,-2.52833,0.18628,-0.27544,0.00432,0.99962,-0.00307,-0.02715,-2.49140,0.04875,-0.31443,
145615592500,-2.77177,0.18751,-0.30613,0.00389,0.99965,-0.00436,-0.02586,-2.62794,0.05109,-0.32728,
145680260500,-2.97569,0.19826,-0.33027,0.00244,0.99970,-0.00505,-0.02380,-2.74055,0.04845,-0.32781,
145803414500,-3.33050,0.21442,-0.37217,0.00146,0.99974,-0.00610,-0.02189,-2.92659,0.03664,-0.34956,
145866354500,-3.42111,0.21651,-0.38258,0.00146,0.99973,-0.00706,-0.02219,-2.97096,0.02288,-0.35383,
145984771500,-3.83054,0.20916,-0.43244,0.00019,0.99976,-0.01001,-0.01933,-3.17854,0.00079,-0.38596,
146093891500,-4.11065,0.20309,-0.46660,0.00153,0.99978,-0.01369,-0.01611,-3.31256,-0.01584,-0.40494,
146146579500,-4.42008,0.18523,-0.50482,0.00441,0.99969,-0.01789,-0.01664,-3.46942,-0.03723,-0.41913,
146279561500,-4.87360,0.11701,-0.55897,0.01014,0.99914,-0.03109,-0.02565,-3.60577,-0.09050,-0.44348,
146356508500,-5.15065,0.27195,-0.59321,0.00906,0.99930,-0.02802,-0.02306,-3.70779,0.01081,-0.45654,
146444616500,-5.33800,0.57276,-0.61399,0.00956,0.99946,-0.02109,-0.02350,-3.73569,0.19406,-0.45424,
146576128500,-6.02314,0.49160,-0.67317,-0.00798,0.99982,-0.00550,-0.01623,-3.99253,-0.04989,-0.47260,
146682519500,-6.47275,0.34251,-0.71513,-0.01792,0.99972,-0.00352,-0.01507,-4.17038,-0.23259,-0.48174,
146722351500,-6.64921,0.25999,-0.72909,-0.02122,0.99968,-0.00230,-0.01379,-4.22967,-0.31669,-0.48131,
146836050500,-7.09092,0.13155,-0.77201,-0.02959,0.99948,-0.00249,-0.01222,-4.39819,-0.46002,-0.49826,
146935774500,-7.60238,-0.00079,-0.82227,-0.03512,0.99933,-0.00186,-0.01036,-4.57567,-0.60389,-0.51613,
147016397500,-7.94188,-0.11359,-0.85637,-0.03681,0.99928,-0.00242,-0.00886,-4.69141,-0.71953,-0.53085,
147123567500,-8.49778,-0.25451,-0.91401,-0.03740,0.99928,-0.00333,-0.00556,-4.87693,-0.85654,-0.56482,
147200961500,-8.78129,-0.35317,-0.94404,-0.03872,0.99924,-0.00244,-0.00335,-4.97913,-0.94263,-0.58071,
147318610500,-9.31328,-0.28231,-1.00201,-0.01103,0.99990,-0.00392,-0.00823,-5.02296,-0.69565,-0.56174,
147385577500,-9.79642,-0.41475,-1.04783,-0.03672,0.99932,0.00175,-0.00167,-5.29318,-1.00045,-0.61008,
147497277500,-10.41815,0.11511,-1.11350,-0.01065,0.99994,-0.00151,-0.00102,-5.54672,-0.45850,-0.62298,
147596422500,-10.95119,-0.13033,-1.16993,-0.02992,0.99955,0.00358,0.00061,-5.69309,-0.76465,-0.64668,
147684558500,-11.53195,-0.42983,-1.23120,-0.03728,0.99928,0.00543,0.00331,-5.86523,-1.03755,-0.66826,
147784311500,-12.10493,-0.72247,-1.29421,-0.04148,0.99909,0.00688,0.00747,-6.02879,-1.26081,-0.70467,
147866861500,-12.45568,-0.95711,-1.33353,-0.04620,0.99887,0.00749,0.00850,-6.13333,-1.43605,-0.72476,
